ID,Date,Text
691,2020-11-03,istraživanje imunitet preboljele koronu traje šest mjeseci mala ključna studija provedena velikoj britaniji pokazala stanični imunitet pandemijski sars-cov-2 virus osobama preboljele blagi asimptomatski oblik covid-a 19 postoji šest mjeseci bolesti prenosi n1 istraživanje provedeno 100 oboljelih covid-a 19 bile hospitalizirane znanstvenici predstavili rezultate istraživanja kažu umirujući znače rijetkim slučajevima ponovno zaraziti tom bolešću ovi rezultati bude oprezni optimizam pogledu jačine trajanja imuniteta stečenog zaraze virusom sars-cov-2 jedan djelić slagalice profesor hematologije sveučilišta birminghamu paul moss jedan voditelja studije moramo toga otkriti budemo kraja razumjeli djeluje imunitet covid 19 dodao stručnjaci izravno sudjelovali studiji kažu otkriće bitno brojnih novih spoznaja mogućem imunitetu covid 19 studije prošla ocjene drugih stručnjaka analizirani uzorci krvi 100 pacijenata šest mjeseci preboljeli blagi asimptomatski oblik bolesti rezultati studije pokazuju razina antitijela pala reakcija t-stanica drugoga ključnoga dijela imunološkog sustava ostala snažna toga studija pokazala reakcija t-stanica razlikuje znatno jača razvile simptome bolesti onih imali nikakvih simptoma zarazili istraživačima može tumačiti dva načina moguće snažniji stanični imunitet pruža bolju zaštitu ponovne zaraze osobama razvile simptome asimptomatski bolesnici lakše bore virusa snažne imunoreakcije ovi rezultati pokazuju mjeseci zaraze razina antitijela pada razine moguće otkriti postoji određeni stupanj imuniteta bolest predsjednik odjela imunologiju londonskoga imperial collegea charles bangham dugoročno dobra vijest smislu razvoja cjepiva mogućnosti dugoročne zaštite ponovne zaraze smatra profesorica imunologije infektologije eleanor riley sveučilišta edinburghu naglasila mađutim zna osobe obuhvaćene ovim istraživanjem zaštićene ponovne zaraze svijeta koronavirusom zarazilo 46 milijuna malen broj potvrđenih slučajeva reinfekcije rijeka
692,2020-11-04,161 novozaražena pgž primorsko-goranskoj županiji 161 novozaražena 51 ozdravila javlja županijski stožer civilne zaštite pgž ukupno 1279 aktivnih slučajeva covid -19 bolesti 957 testirano udio starijih ukupnom broju zaraženih stabilizira 12 znači nemamo nastavka rasta zaraženih starijom populacijom ukupno 38 pozitivna korisnika triju domova starije smješteni izolacijske jedinice domova kbc-u jedan korisnik doma preminuo kbc-u poručuju stožera pgž rijeka
693,2020-11-04,čak sedam različitih oblika blagog covida-19 prepoznati novoj studiji objavljenoj časopisu allergy znanstvenici medicinski istraživači uključujući medicinskog sveučilišta beču austriji identificirali sedam različitih oblika blagog covida-19 tvrde koronavirus ostavlja sobom značajne promjene imunološkom sustavu čak 10 tjedana otkrivanja infekcije istraživači znanstvenici neumorno rade razvoju klinički odobrenog cjepiva kontroli širenja smrtonosnog virusa novo otkriće moglo pomoći liječenju pacijenata razvoju potencijalnog cjepiva istraživanje vodili imunolog winfried f pickl alergolog rudolf valenta obojica centra patofiziologiju infektologiju imunologiju medicinskom sveučilištu beču austriji okupili 109 oporavili 98 zdravih pojedinaca studiji otkrili sedam različitih oblika bolesti blažih bolesnika covidom-19 skupina simptoma obuhvaćala simptomi nalik gripi uključujući temperaturu groznicu umor kašalj simptomi nalik prehladi uključujući kihanje suho grlo začepljenje nosa bolovi zglobovima mišićima bolovi zglobovima mišićima upala oka sluznice problemi plućima uključujući upalu pluća otežano disanje gastrointestinalni problemi uključujući proljev mučninu glavobolju gubitak osjeta mirisa okusa ostali simptomi utjecaj covida-19 studija otkriva covida-19 ostavlja dugotrajne promjene krvi onih oporavili takve promjene ukazuju imunološki sustav intenzivno povezan bolešću tjedana infekcija detektirana istodobno regulatorne stanice uvelike umanjene opasna kombinacija mogla dovesti autoimunosti navodi pickl krvi oporavljenih pacijenata identificirana povećana količina imunih stanica proizvode antitijela porast razine antitijela ovisio porastu temperature pacijenata navodi studiji autori studije tvrde ljudski imunološki sustav jača brani tijelo covida-19 kombiniranim djelovanjem imunoloških stanica antitijela prenosi e-times rijeka
694,2020-11-05,161 novozaraženi pgž posljednja 24 sata primorsko-goranskoj županiji zabilježen 161 novi slučaj koronavirusa ozdravila 51 ukupno županiji 1279 aktivnih slučajeva covid-19 bolesti testirano 957 udio starijih ukupnom broju zaraženih 12 rasta zaraženih starijom populacijom ukupno 38 pozitivnih korisnika triju domova starije smješteni izolacijske jedinice kbc-u jedan korisnik doma preminuo kbc-u rijeka izvijestili stožera
695,2020-11-05,otkriće srpskih liječnika okusa mirisa korona odnosi čulo tim liječnika orl klinike kc niš ispitivao utjecaj koronavirusa sluh pokazalo obolijevanje covida-19 može dovesti blagog srednjeg pada sluha visokim frekvencijama svijetu prva sveobuhvatna studija utjecaja covida sluh rts direktor orl klinike dušan milisavljević direktor orl klinike dušan milisavljević rts tim stručnjaka crvenoj zoni ispitivao utjecaj koronavirusa sluh srednje teških teških pacijenata našli blagi srednji pad sluha visokih frekvencija znači koronavirus može napasti slušni živac evidentirali pacijente pozivamo dalje provjeravaju sluh pozivamo uđemo drugu fazu nađemo adekvatnu terapiju direktor orl klinike osnovu ovih podataka milisavljević ukazuje pojedinih pacijenata sluh vraća tjedana nekih mjeseci direktor orl klinike navodi liječenja pacijenata oštećen sluh koristi deksamestazon kortiko preparat milisavljević navodi postoje dvije teorije koronavirus napada oštećuje slušni živac prva kaže krvi stvaraju mikrotrombovi udaraju unutrašnje uho oštećuju vaskularizaciju slušnog živca druga njegovim riječima nedostatak kisika hemoglobinu oštećuje slušni živac milisavljević napominje svijetu proveo ovoliku sveobuhvatnu studiju utjecaja covida-19 sluh dodaje rezultati studije poslati vodećem američkom časopisu bavi orl tematikom
696,2020-11-06,zastupnik mosta pokupio koronu saborski zastupnik mosta marin miletić rijeke objavio petak twitter profilu pozitivan koronavirus saznao nedjelju kavi rizičnim kontaktom vratio rijeku napravio testiranje dobio nalaz sat vremena potvrđuje imam koronu objavio miletić dodao nikakve simptome dobro osjeća sjednicu sabora idućih deset pratit izolacije miletić treći zastupnik mostova kluba broji ukupno osam članova kojeg potvrđena zaraza koronavirusom pozitivan koronavirus sedam objavio nikola grmoja marija selak raspudić čega samoizlolaciji završio suprug nino raspudić marin miletić
697,2020-11-06,198 novih slučajeva korone pgž protekla 24 sata registrirano 198 novih slučajeva korone pgž istovremeno ozdravilo 47 rijeka
698,2020-11-06,2890 novih slučajeva koronavirusa hrvatskoj posljednja 24 sata zabilježeno 2890 novih slučajeva zaraze koronavirusom broj aktivnih slučajeva hrvatskoj ukupno 15567 1307 pacijenata bolničkom liječenju toga respiratoru 135 pacijenata preminule 34 osobe 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježeno 62305 zaraženih novim koronavirusom kojih 717 preminulo ukupno oporavila 46021 toga 2645 posljednja 24 sata
699,2020-11-06,pulski izumitelj lošinj cres ubijaju koronavirus roku 24 sata puležan tomislav savretić izumitelj patenata registriranih državnom zavodu intelektualno vlasništvo pisao ministru zdravstva viliju berošu skrenuo pozornost klimatološke blagodati cresko-lošinjskog otočja smatra djelotvorne mjere koronavirus izdržao dulje 24 sata prenosi portal glas otoka dokaz osobe oboljele koronavirusa sars-cov-2 brzo izliječile izdvaja fenomen zmijama otrovnicama kojih lošinju podacima epidemiologa početka pandemije pisanja ovoga teksta 5 studenog području grada malog lošinja zabilježeno šest slučajeva zaraze koronavirusom trenutno jedan aktivan području grada cresa sedam pozitivnih slučajeva toga jedan aktivan savretić razgovoru glas otoka iznio tvrdnje tih riječ uvezenim slučajevima dostupnim informacijama djelomično točna konstatacija pismo kojega savretić uputio ministru berošu e-pošte prenosimo cijelosti obraćam izumitelj priznatim izumima registriranim državnog zavoda intelektualno vlasništvo rh izumi pk-200171 pk-20030997 pk-222/84 moguće virus covid-19 bude neutraliziran uništen vremenu manjem jednog dokaz liječilište plućne bolesti lošinju poznato svijetu otocima cresu lošinju zmija otrovnica čim dođu tlo cresa lošinja ugibaju provjereno točno naučno neobjašnjivo smatram zaražena virusa covid-19 stupanjem tlo cresa lošinja kratkom vremenskom roku bude izliječena virus covid-19 bude uništen mojoj prosudbi ovisno težini zaraze najkasnije jedan dan lakšim slučajevima jedan sat liječenje potrebna dugotrajna ispitivanja dovoljno provjerite stanje zaraženih virusom covid-19 dolaska otoke cres lošinj poštovanje tomislav savretić savretić otkrio portalu glas otoka stigao odgovor ministra rijeka tomislav savretić
700,2020-11-06,orl covid odjel kbc-a rijeka ostao kisika pacijenti trenutno zamjenskim bocama neslužbenim informacijama dobili orl odjel riječkog kbc-a kvara ostao kisika postoji back-up sustav odijelu dvadesetak pacijenata covidom-19 najnovijim informacijama pacijentima dopremljene zamjenske boce kisikom privremeno riješen problem postavili upit kbc-u rijeka očekuje popravak sistema odgovor objaviti čim dobijemo kbc rijeka
701,2020-11-06,kbc rijeka tehnički zastoj fiksnom mrežom covid odjelu regulira bolesnici ugroženi informacije problemima fiksnom mrežom opskrbu kisikom covid odjelu upit odgovoreno kbc-a rijeka odgovoru potvrđuje došlo tehničkog zastoja fiksnom mrežom osigurano dodatnih 20 boca kisikom pacijenti covid odjelu zgradi klinike otorinolaringologiju potpunosti medicinski zbrinuti adekvatnu tehničku potporu bolnici trajno osigurane rezervne zalihe medicinskih plinova tj postoji backup sustav fiksnu mrežu medicinskih plinova redovan broj boca kisikom kbc rijeka postojećih okolnosti mjesec nabavio dodatnih 20 boca kisikom kojih svaka može istodobno opskrbljivati 3 bolesnika tehnički zastoj fiksnim mrezom regulira opskrba planovima prekida stanje bolesnika ugroženo javili kbc-a rijeka
702,2020-11-07,snimke mozga oboljelih korone otkrile neobjašnjiv poremećaj mnoštvu ozbiljnih simptoma covida-19 zasad najzagonetniji neurološki iznenadni gubitak mirisa okusa prvim neobičnim simptomima izvijestili oboljeli bolesnici covid-19 moždani udar razni napadaji encefalitis medicinskim izvješćima pacijenti dijagnosticiran covid-19 osjećali dezorijentiranost delirij vrtoglavicu mali poteškoća koncentracijom piše science alert mjesecima liječnici neumorno pokušavaju razumjeti ovu bolest njene brojne manifestacije utječu mozak različite načine potpunosti objasniti objedinili prikupljenih podataka dva neurologa provela pregled istraživanja istraživši covid-19 remeti normalne funkcije mozga može izmjeriti eeg-om eeg elektroencefalogram bilježi električnu aktivnost različitim dijelovima čovjekovog mozga obično elektroda postavljenih tjeme pregledu neurolozi objedinili podatke 620 pacijenata pozitivnih covid 84 studije objavljene recenziranim časopisima proučavanjem zaključili rezultati eeg-a tih pacijenata ukazivati oblik encefalopatije povezane covidom znakove oštećenja poremećaja radu mozga otprilike dvije trećine pacijenata tim istraživanjima muškarci čija prosječna dob 61 godina imali određene poremećaje poput demencije može utjecati očitanje eeg-a istraživači uzeli obzir procjene rezultata testova 420 pacijenata čije snimke eeg-a koncu uzete obzir iskorištene ovu studiju dvije trećine ispitanih pacijenata doživjelo delirij komu dezorijentiranost otprilike 30 posto pacijenata imalo epizode slične napadajima kojih liječnici poslali eeg nekolicina pacijenata imala problema govorom preostali doživjeli iznenadni srčani zastoj mogao prekinuti dotok krvi mozak eeg snimke tih pacijenata pokazale čitav spektar abnormalnosti moždanoj aktivnosti uključujući neke ritmičke obrasce epileptične skokove aktivnosti najčešća uočena abnormalnost difuzno usporavanje sveukupno usporavanje moždanih valova ukazuje opću disfunkciju moždane aktivnosti slučaju covida oštećenje može rezultat raširene upale tijelo uspostavlja imunološki odgovor smanjeni protok krvi mozak srce pluća slabi trećina svih tih otkrivenih abnormalnosti lokalizirana čeonom režnju dijelu mozga zadužen misaone funkcije poput logičnog zaključivanja donošenja odluka čeoni režanj pomaže reguliramo osjećaje kontroliramo ponašanje uključen učenje pažnju otkrića govore moramo isprobati eeg širem krugu pacijenata druge načine snimanja mozga poput mri ct skeniranja dati bolji uvid frontalni režanj neurolog zulfi haneef medicinskog fakulteta baylor houstonu jedan koautora ove studije vremenom eeg mogao pomoći učvršćivanju dijagnoze covida-19 nagovijestiti moguće komplikacije moglo pomoći liječnicima praćenju dugoročnih komplikacija bolesti otkrivanju drugih dugotrajnih učinaka moždane funkcije pacijenta mnogi misle oboljeti ozdraviti vratiti normalu dobiveni rezultati dodati većem broju dokaza koronavirus može ozbiljno utjecati neurološko zdravlje potrebno istraživanja ovi rezultati pokazuju područja moramo usredotočiti krenemo dalje kazao dr haneef čini poremećaji utječu čeoni režanj česti covid-19 encefalopatiji mogli potencijalni biomarker kontinuirano budu javljali napisali autori radu pokazalo covid-19 može tvrodglav dugotrajan pacijente simptome umor osjećaju mjesecima im bolest dijagnosticirana mnogi misle oboljeti ozdraviti vratiti normalu otkrića govore mogli imati dugoročnih problema isprva sumnjali pronalazimo dokaza potkrjepljuju kazao dr haneef rijeka
