ID,Date,Text
403,2020-07-09,hrvatskoj 91 novi slučaj korone nacionalni stožer civilne zaštite objavio nove podatke širenju koronavirusa protekla 24 sata zabilježen 91 novi slučaj zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 978 100 pacijenata bolničkom liječenju toga respiratoru 3 pacijenta preminula rijeka
404,2020-07-09,novih 76 slučajeva korone uvode nove restrikcije pomoćnica ravnatelja hzjz-a marija bubaš gostovala jutros n1televiziji rekla imamo 76 novih slučajeva koronavirusa imamo novih 76 slučajeva brojke sjajne 76 novozaraženih porast neočekivan puls teren govori možemo očekivati jedan blagi porast rekla bubaš dodavši okupljanja raznih vrsta povoda smanjenje fizičkog razmaka nepridržavanje propisanih uvelike pridonijeli povećanju broja zaraženih prokomentirala uvođenje novih pritom ponavljajući govorili capak beroš ići restrikcijama preporukama naglasak odgovornom ponašanju restrikcijama rekla govorila novim restrikcijama svadbama okupljanjima razmišlja uvede obaveza kontaktiranja uzvanika podsjeti imaju kakve smetnje dan dolaska izmjere temperaturu imaju ostanu kuće treba paziti ponašati odgovorno naglasak odgovornom ponašanju restrikcijama rekla bubaš dodala epidemiološka hrvatskoj katastrofalna pridržavaju propisanih trebamo govoriti ima stvari kojih dovoljno pridržavali stožer odluči treba ograničavati rekla bubaš odgovorila pitanje nošenju maski bubaš n1 jutros prokomentirala nošenje maski obvezno nošenje istih istraživanja govore čak nošenje platnenih maski smanjuje širenje točno epidemija pratiti jesen razmišljali maskama upitala dodala nekim zemljama postalo dio kulture znamo razvijanje navike potrebno 3 tjedna trebamo naučiti nositi maske vlastitu inicijativu platnena maska dostupna svima rekla dodala pitanje maske obavezne prepušta stožeru dojam situaciju držimo kontrolom veliki dio građanima drže preporuka pridržavamo brojke dvoznamenkaste troznamenkaste zaključila n1 rijeka
405,2020-07-10,hrvatskoj 116 novozaraženih epidemija izazvana koronavirusom popušta županijski stožeri javljaju novooboljelima osječko-baranjskoj županiji 20 zadarskoj 14 istarskoj 8 virovitičko-podravskoj požeško-slavonskoj vukovarsko-srijemskoj jedan saznaje hrt banskim dvorima tijeku vladin znanstveni savjet borbu koronavirusa htv doznaje hrvatskoj 116 novooboljelih najveći broj novozaraženih jednome danu početka pandemije rijeka
406,2020-07-10,novih slučajeva korone pgž ozdravila stožera civilne zaštite primorsko-goranske županije petak izvijestili novooboljelih koronavirusa ozdravila znači trenutno pgž 25 oboljelih početka epidemije bolesti oporavilo 84 saznaje radio rijeka rijeka
407,2020-07-11,oboren novi rekord 140 novozaraženih jednom danu nacionalni stožer civilne zaštite objavio najnovije podatke koronavirusu protekla 24 sata zabilježeno 140 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 1088 124 pacijenta bolničkom liječenju toga respiratoru 3 pacijenta preminula rijeka
408,2020-07-12,britanski neurolozi korona mozgu nikad vidjeli koronavirus sars-cov-2 može izazvati teška oštećenja mozga središnjeg živčanog sustava tvrde britanski neurolozi posljedice psihoze paralize moždani udari opasnost može prekasno prepoznati međuvremenu ima jako pokazatelja novi koronavirus sars-cov-2 napada pluća dišni sustav druge organe može teško oštetiti srce krvne žile živce bubrege kožu britanski neurolozi sad objavili šokantne podatke časopisu brain virus sars-cov-2 može izazvati teška oštećenja mozga pacijenata lakim simptomima pacijenata ozdravili oštećenja prepoznaju jako nikad piše deutsche welle 40 pacijenata oboljelih covida-19 neurolozi instituta university college london ucl dijagnosticirali akutni demijelizirajući encefalomijelitis adem oštećenja ovojnice živčanih vlakana upale dolazi degenerativnog razaranja središnjeg živčanog sustava pogađa mijelinske ovojnice živaca mozgu leđnoj moždini različite kasne posljedice 12 istraživanih pacijenata utvrđena upala središnjeg živčanog sustava 10 privremena encefalopatija oboljenje mozga delirijem psihozom osam pacijenata imalo moždane udare osam probleme perifernog živčanog sustava najčešće dijagnozom guillain-barréovog sindroma imunosna reakcija napada živce izaziva paralize pet posto slučajeva završava smrću pacijenta 59-godišnja žena obuhvaćena istraživanjem toga preminula način covid-19 napada mozak nikad ranije vidjeli drugih virusa kaže dr michael zandi vodeći autor studije savjetnik bolnici university college london hospital neobična teška oštećenja mozga čak pacijenata blagim simptomima oštećenja prepoznaju objavljeni slučajevi potvrđuju covid-19 nekih pacijenata izaziva dugoročne zdravstvene probleme brojni pacijenti ozdravljenja imaju poteškoća disanjem osjećaju umorno drugi pate osjećaja utrnulosti dijelova tijela slabosti slabljenja pamćenja biološki gledano adem ima određene sličnosti multiplom sklerozom odvija teže događa pravilu nekih pacijenata ostati dugoročna invalidnost drugi dobro oporaviti tvrdi michael zandi rijeka
409,2020-07-12,1 nova zaražena pgž pgž protekla 24 sata zabilježen jedan novi slučaj zaraze koronavirusom kontaktu prethodno oboljele osobe zaražena kućnom liječenju trenutno pgž 24 osobe zaraženo koronavirusom koronavirus rijeka
410,2020-07-12,50 novih slučajeva zaraze virusom nacionalni stožer civilne zaštite objavio najnovije podatke koronavirusu hrvatskoj protekla 24 sata zabilježeno 50 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 1117 132 pacijenta bolničkom liječenju toga respiratoru 3 pacijenta preminula rijeka
411,2020-07-13,"imamo 53 novozaražena 14 sati počela konferencija medije nacionalnog stožera civilne zaštite iznosi najnovije podatke koronavirusu hrvatskoj podacima presice posljednja 24 sata potvrđena 53 nova slučaja zaraze 140 dan pojave zaraze rh otkriveno 3775 pozitivnih prosječna dob 47,4 godine postotak pozitivnih 4,01 posto tehničkih poteškoća istarskoj županiji došlo poteškoća upisa bolesnika jasno broj nula ministar zdravstva vili beroš rijeka"
412,2020-07-13,4 novozaražene osobe pgž primorsko-goranskoj županiji registrirane četiri novozaražene osobe posljednja 24 sata saznaje kriznog stožera pgž rijeka
413,2020-07-14,9 novih slučajeva korone pgž primorsko-goranskoj županiji jutros evidentirano devet novih slučajeva zaraze koronavirusom četvorica pomoraca dvije osobe pacijenti primarne zdravstvene zaštite kojih jedan vezan stomatološki zahvat trebao odraditi prethodno testiran drugi pacijent imao epidemiološku indikaciju testiranje saznaje novi list zaražena djelatnica pomorske agencije pomoraca testirani odlasku dolasku broda koronavirus pozitivna dvojica međunarodnih vozača testirani povratku europe rijeka
414,2020-07-14,52 nova slučaja korone hrvatskoj hrvatskoj protekla 24 sata potvrđeno 52 novozaraženih koronavirusom ovom trenutku broj aktivnih slučajeva 1183 umrla izvijestio ponedjeljak nacionalni stožer civilne zaštite
415,2020-07-14,zaprešičkom interu ima koronu ugroženi nogometaši rijeke službenoj stranici aktualnog hrvatskog nogometnog prvoligaša intera zaprešića objavljena obavijest klubu zaražen koronavirusom prvi slučaj koronavirusa prvoj hnl sukladno preporukama stožera cz rh radne skupine povratak natjecanju hns-a pojave pozitivne osobe covid-19 virus obavještena nadležna epidemiološka služba provela izvid sukladno njihovom zaključku kontakti povećanog rizika stavljeni samoizolaciju kontaktima niskog rizika provesti pojačani nadzor idućem periodu promptno reagirati temeljem epidemiološke situacije nadležni epidemiolog temelju izvida procijenio rizičnim klub kojim odigrana utakmica subotu isti obavješten strane radne skupine povratak natjecanju hns-a nalazu preporučen pojačan nadzor slijedećem periodu podsjetimo posljednju utakmicu inter igrao rijeke rijeka
416,2020-07-15,obersnel incidentu gradskom vijeću neprimjereno reagirao ispričati gradonačelnik rijeke sdp-ov vojko obersnel razogvaroa reporterom n1 rankom stojancem objasnio izjave sjednici gradskog rijeke imao oštar verbalni istup vijećnici hdz-a ivoni milinović nemam objasniti šest sati neprekidnog vrijeđanja laganja omalovažavanja iznošenja neistine izgubio živce reagirao pomalo neprimjereno kazao ajmo prestati tim licemjerjem odnosu muškaraca žena politici osobnom vrijeđanju vidim razloga trpio takve uvrede čak dolaze žene gradonačelnik rijeke rijeka
417,2020-07-15,5 novooboljelih korone pgž pet novooboljelih covid-19 srijedu primorsko-goranskoj županiji javili nastavnog zavoda javno zdravstvo pgž toga četiri osobe kontakti oboljelih obitelji samoizolaciji novooboljela srbije samoizolaciji saznaje radio rijeka dvije osobe srijede ozdravile ukupno 40 aktivnih slučajeva primorsko-goranskoj županiji devet bolničkom liječenju srednjeteškom teškom kliničkom slikom prosječna dob hospitaliziranih 60 godina rijeka
418,2020-07-16,slučajeva korone zadnja 24h aktivno traži virus pgž populaciji području primorsko-goranske županije posljednja 24 sata novih slučajeva zaraze koronavirusom podacima epidemiološke službe nastavnog zavoda javno zdravstvo pgž trenutno 40 aktivnih slučajeva toga 9 bolničkom liječenju ostali kuće samoizolaciji asimptomatski blagim simptomima 88 ozdravljenih aktivno traži virus populaciji izoliraju slučajevi kontakti prate možemo reći situaciju držimo kontrolom zadovoljni zaražene osobe imali vezani zanimanja bolnici izazvali prodor virusa bolničke sustave ravnatelj nzzjz pgž vladimir mićović rijeka
419,2020-07-16,86 slučajeva korone stožer razmatra nove mjere ukupno početka epidemije zabilježeno 4039 slučajeva protekla 24 sata 86 novih slučajeva ukupno oporavilo 2729 čega 24 sata 934 osobe 13 oporavljenih kuće 87 respiratoru 6 bolesnika posljednjih 24 sata preminulih rijeka
420,2020-07-17,beroš 98 novih slučajeva 144 dan pojave koronavirusa hrvatskoj protekla 24 sata zabilježeno novih 98 slučajeva broj trenutačno oboljelih aktivnih slučajeva 1192 dva ministar zdravstva vili beroš konferenciji medije rijeka
421,2020-07-17,7 novih slučajeva korone pgž posljednja 24 sata zabilježeno sedam novih slučajeva koronavirusa primorsko-goranskoj županiji prenosi kanal ri tri kontakta ranije oboljelih samoizolaciji covid-19 pozitivan jedan pomorac testirao odlaska brod tri osobe profesija redovito testiraju povratka posao riječ jednoj spremačici dječjem vrtiću zaposlenici socijalne institucije policajcu rijeka
422,2020-07-18,pgž pomorac radnik srbije zaraženi koronom primorsko-goranskoj županiji zaražene dvije osobe jedan pomorac drugi radnik srbije trenutno zaraženo 45 ozdravile 92 rijeka
423,2020-07-18,116 novih slučajeva koronavirusa protekla 24 sata zabilježeno 116 novih slučajeva broj trenutno oboljelih aktivnih slučajeva hrvatskoj 1204 139 bolničkom liječenju osam pacijenata respiratoru rijeka
424,2020-07-19,92 nova slučaja koronavirusa nacionalni stožer objavio protekla 24 sata zabilježena 92 nova slučaja zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 1207 153 osobe bolničkom liječenju devet pacijenata respiratoru protekla 24 sata testirano 915 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježeno 4345 zaraženih novim koronavirusom čega 92 protekla 24 sata rijeka
425,2020-07-19,4 novozaražene osobe pgž pgž ima 4 novozaražene osobe saznaje kriznog stožera istovremeno 5 ozdravilo ukupan broj oboljelih 44 rijeka
426,2020-07-20,oxfordu razvijeno cjepivo korone djelotvorno ljude čini cjepivo koronavirusa razvilo sveučilište oxfordu ljude aktivira imunološki sustav javlja bbc izvanrednoj vijesti ispitivanja sudjelovalo 1077 pokazala sudionici testiranju zahvaljujući injekcijama cjepiva proizvode antitijela bijela krvna zrnca boriti koronavirusa piše portal britanske javne televizije bbc dodaje otkriće obećavajuće napominje prerano ozbiljne procjene toga može cjepivo pružiti zaštitu novog koronavirusa traju dodatna veća ispitivanja trebalo ustanovljeno velika britanija naručila 100 milijuna doza cjepiva piše bbc opasnih nuspojava cjepiva 70 posto ispitanika testiranju razvilo vrućicu glavobolju znanstvenici cjepivo razvili testirali napominju takve nuspojave jednostavno riješiti lako dostupnim lijekovima rijeka
427,2020-07-20,25 novozaraženih hrvatskoj protekla 24 sata zabilježeno 25 novih slučajeva broj trenutno oboljelih aktivnih slučajeva hrvatskoj 1150 147 bolničkom liječenju devet pacijenata respiratoru rijeka
428,2020-07-20,zaraženih pgž zadnja 24 sata protekla 24 sata području pgž oboljelih doznaje kriznog stožera trenutno području županije 44 osobe zaražene rijeka
429,2020-07-21,2 nova slučaja korone pgž protekla 24 sata nove dvije osobe zaražene koronom pgž kontakt zaražene osobe druga najvjerojatnije zarazila njemačkoj dvije zaražene osobe ozdravile doznaje kriznog stožera rijeka
430,2020-07-21,49 novih slučajeva korone hrvatskoj zabilježeno 49 novih slučajeva zaraze koronavirusom protekla 24 sata novi podaci nacionalnog stožera civilne zaštite protekla 24 sata zabilježeno 49 novih slučajeva broj trenutno oboljelih aktivnih slučajeva hrvatskoj 1116 139 bolničkom liječenju devet pacijenata respiratoru protekla 24 sata testirano 1394 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježeno 4422 zaraženih novim koronavirusom čega 49 protekla 24 sata rijeka
431,2020-07-22,108 novih slučajeva 143 bolnici 9 respiratoru 2 preminule hrvatskoj 108 novih slučajeva aktivnih 1027 beroš napočetku testirano 1279 zadnja 24 sata bolnicama 143 osobe devet respiratoru zadnja 24 sata preminule dvije starije osobe rijeka
432,2020-07-22,pgž 2 nova slučajeva istri čak 19 primorsko-goranskoj županiji evidentirana dva nova slučaja koronavirusa saznaje kriznog stožera najnovijim informacijama susjednoj istri zarazilo čak 19 rijeka
433,2020-07-23,sindikat policijskih službenika optužio načelnika pu rijeka namjerno odugovlačenje slučaja kruneš sindikat policijskih službenika poslao medijima priopćenje kojem postavlja nova teška pitanja zahtijeva postupanje glavnog ravnatelja policije šutnje načelnika pu primorsko-goranske tomislava dizdara riječ bivšem načelniku pu primorsko-goranske šefu krim-policije željku krunešu završio zatvoru dorh tereti poticanje ubojstvo sindikat traži odgovore načelnika dizdara nizu pitanja priopćenje sindikata prenosimo cijelosti poštovani načelniče gospodine dizdar uputili cijeli pitanja odnose prometnu nesreću vašeg bliskog suradnika bivšeg načelnika kriminalističke policije policijske uprave primorsko-goranske željka kruneša bolje rečeno osobe itekako uživala povjerenje čelu rukovodila svim kriminalističkim istraživanjima policijskoj upravi primorsko-goranskoj javnosti poznata trenutno nalazi istražnom zatvoru zatvora puli pokrenute istrage postojanja osnovane sumnje učin kaznenih djela teškog ubojstva pokušaju oštećenje tuđe stvari sprječavanja dokazivanja dali tražene odgovore propisanom roku obvezuju zakonski propisi napomenuti upitima poslali obavijestili medije vrh ministarstva samog ministra službe unutarnju kontrolu mup-a nameće pitanje daje pravo poštujete propise ovakvim ponašanjem štetite ugledu policije ugledu ministra glavnog ravnatelja policije čak premijera vlade republike hrvatske čije povjerenje dobili izbora načelnika policijske uprave primorsko-goranske sama činjenica odgovore čelnih ministarstva dobivamo zakonskom roku izbjegavate dati odgovore prvi dopis odgovorili roku par sati govori dovoljno razlogom izbjegavate dati odgovore očito napravili propusta navedenom slučaju tragu toga svojstvu javnosti nazočni 14 7 2020 godine prvoj usmenoj raspravi zakazanoj disciplinskom postupku vašeg bliskog suradnika vodi odjelu prvostupanjskog disciplinskog sudovanja rijeka tom dobili odgovor pitanja uputili uporno izbjegavate dati počinjenja teške povrede službene dužnosti vašeg bliskog suradnika pokretanja disciplinskog postupka proteklo 2 godine zapravo predmet otišao zastaru građani prijavili povredu doznali mjesecu siječnju 2020 godine zahtjev pokretanje disciplinskog postupka pokrenuli 14 4 2020 godine tj 3 mjeseca kasnije dan nastupanja apsolutne zastare pokretanja disciplinskog postupka nejasno postupak odugovlačili sukladno čl 102 zakona policiji hitan drugim slučajevima postupke pokrećete neposredno saznanju povredu službene dužnosti uopće disciplinski postupak pokrenut nastupila zastara cijeli slučaj završio medijima emisiji provjereno isto zaprimili dodatne informacije konkretnom slučaju odnose obvezu oduzimanja oružja privatnog službenog policijskom službeniku sukladno čl 29 zakona policiji čl 46 st1 svezi čl 11 st 2 toč 3 zakona nabavi posjedovanju oružja građana obzirom vašeg bliskog suradnika pokrenut postupak kazneno djelo života tijela pravosuđa interesu javnosti postavljamo dodatnih pitanja prethodno postavljena pitanja 1 željka kruneša privremeno udaljili službe kojeg razloga učinili 2 željku krunešu oduzeli službenu značku iskaznicu službeno oružje streljivo kojeg razloga učinili 3 željku krunešu oduzeli privatno oružje kojeg razloga učinili 4 prijedlog pokretanje disciplinskog postupka teže povrede službene dužnosti željka kruneša podnijeli 14 4 2020 godine tj dan nastupanja apsolutne zastare pokretanja disciplinskog postupka povreda učinjena 15 4 2018 godine slučaj javnost doznala emisiji provjereno povredu našim saznanjima znali 3 mjeseca ranije 5 čega nejednako postupate drugim policijskim službenicima pogledu disciplinske odgovornosti postupke pokrećete netom saznanju zakon policiji nalaže molimo odgovore postavljena pitanja interesu javnosti dostavite pismenim ujedno ovom požurujemo odgovore postavljena pitanja prethodnih dopisa brojeva datuma veze odgovorili ujedno ovom obavještavamo ministra pomoćnika ministra glavnog ravnatelja policije službu unutarnju kontrolu mup-a ovim zahtijevamo postupanje obzirom opravdanu sumnju propusta vuku sobom vašu disciplinsku kaznenu odgovornost poštovanjem predsjednik mario puškarić rijeka
434,2020-07-23,104 nova slučaja korone hrvatskoj protekla 24 sata zabilježena 104 nova slučaja broj trenutno oboljelih aktivnih slučajeva hrvatskoj 1112 132 osobe bolničkom liječenju sedam pacijenata respiratoru protekla 24 sata testirano 1417 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježene 4634 osobe zaražene novim koronavirusom čega 104 protekla 24 sata 3394 osobe oporavile preminulo stotinu dvadeset osam ukupno testirane 108222 osobe toga 1417 protekla 24 sata rijeka
435,2020-07-23,novozaraženih pgž području primorsko-goranske županije novozaraženih koronavirusom trenutno županiji 35 pozitivnih 110 ozdravilo ukupno evidentirano 146 covid-19 slučajeva rijeka
436,2020-07-24,novih slučajeva pgž području primorsko-goranske županije novozaraženih izvijestio stožer civilnu zaštitu županije posljednja 24 sata testirano stotinjak uzoraka negativni navode trenutno županiji 35 aktivnih slučajeva covida-19 rijeka
437,2020-07-24,81 novi slučaj korone hrvatskoj 81 novi slučaj protekla 24 sata bolnicama ukupno 139 protekla 24 sata zabilježen 81 novi slučaj broj trenutno oboljelih aktivnih slučajeva hrvatskoj 1032 139 bolničkom liječenju devet pacijenata respiratoru protekla 24 sata testirano 1136 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježeno 4715 zaraženih novim koronavirusom čega 81 protekla 24 sata 3555 oporavilo preminulo stotinu dvadeset osam ukupno testirano 109358 toga 1136 protekla 24 sata rijeka
438,2020-07-25,4 nova slučaja korone pgž pgž protekla 24 sata zabilježena 4 nova slučaja zaraze koronavirusom dva slučaja povezana osobama samoizolaciji kontakta osobama zaraženim jednom vjenčanju zaražena radnik susjedne države 1 građevinski poduzetnik rijeka
439,2020-07-25,77 novih slučajeva korone 5 umrlo protekla 24 sata zabilježeno 77 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 881 javlja nacionalni stožer civilne zaštite 134 pacijenta bolničkom liječenju toga respiratoru 9 pacijenata pet preminulo rijeka
440,2020-07-26,65 nova slučaja korone 3 osobe preminule protekla 24 sata zabilježeno 65 novih slučajeva zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 855 142 pacijenta bolničkom liječenju toga respiratoru 9 pacijenata tri osobe preminule javljaju stožera rijeka
441,2020-07-27,24 nova slučaja korone hrvatskoj 14 sati nacionalni stožer objavio nove podatke zaraženima protekla 24 sata zabilježena 24 nova slučaja zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 807 138 pacijenata bolničkom liječenju toga respiratoru 9 pacijenata tri osobe preminule rijeka
442,2020-07-27,novozaražena pgž novozaražena posljednja 24 sata zabilježena pgž osobi težim simptomima toga smještena riječkoj pulmologiji rijeka
443,2020-07-28,zaraženih pgž protekla 24 sata pgž nijedna zaražena saznaje kriznog stožera trenutno području pgž imamo 32 zaražene osobe rijeka
444,2020-07-28,41 slučaj zaraze virusom 14 sati nacionalni stožer objavio nove podatke zaraženima protekla 24 sata zabilježen 41 novi slučaj zaraze virusom sars-cov-2 broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 749 133 pacijenta bolničkom liječenju toga respiratoru 9 pacijenata preminula
445,2020-07-29,"71 novi slučaj korone žarišta momačka večer vjenčanje sprovod hrvatskoj zabilježen 71 novi slučaj zaraze koronavirusom posljednja 24 sata trenutno 754 aktivna slučaja zaraze umrla izvijestio nacionalni stožer civilne zaštite protekla 24 sata zabilježen 71 novi slučaj pozitivnih koronavirus broj trenutno oboljelih aktivnih slučajeva hrvatskoj ukupno 754 pogledamo prošli tjedan primjetan silazni trend broja aktivnih slučajeva kazao konferenciji medije ministar zdravstva vili beroš preminula muškarcu 1941 godišta opsežnim komorbiditetom respiratoru kbc-u osijek ukupan broj preminulih početka epidemije 141 izvijestio beroš bolničkom liječenju 132 osobe kojih 8 bolesnika respiratoru prosječna dob bolesnika 46,9 godina 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježene 4993 početka epidemije testirano ukupno 115722 osobe protekla 24 sata testirano 1632 daje postotak pozitivnih 4,32 posto žarištima svega splitsko-dalmatinskoj županiji novooboljeli vezani vjenčanje hrvacama nova situacija sprovod imotskom vukovarsko-srijemskoj županiji novooboljeli vezani momačkom večeri vjenčanje održalo našicama stožer vukovarsko-srijemskoj županiji smanjio broj vjenčanjima capak rijeka"
446,2020-07-31,novozaražena pgž pgž protekla 24 sata evidentirana novozaražena zarazila vjenčanju registrirano žarišta širenja bolesti rijeka
447,2020-07-31,67 novih slučajeva korone izliječenih nacionalni stožer civilne zaštite objavio nove podatke širenju koronavirusa protekla 24 sata zabilježeno 67 novih slučajeva broj trenutno oboljelih aktivnih slučajeva hrvatskoj 727 22 znači izliječenih 125 bolničkom liječenju šest pacijenata respiratoru protekla 24 sata testirano 1750 preminula 25 veljače 2020 zabilježen prvi slučaj zaraze hrvatskoj ukupno zabilježeno 5139 zaraženih novim koronavirusom kojih 145 preminulo 4267 oporavilo samoizolaciji trenutno 2746 ukupno testirano 118955 toga 1750 posljednja 24 sata rijeka
