ID,Date,Text
37,2020-03-08,prva žrtva koronavirusa trstu koronavirus stigao najbliže talijanske regije friuli-venezia giulia subotu zabilježen prvi smrtni slučaj bolesti piše messaggero preminula pacijentica 87-godišnjakinja gošća općinske ustanove starije osobe casa serena trstu ženi pozlilo čega hospitalizirana tršćanskoj bolnici cattinara preminula dijagnostičke pretrage potvrđeno pacijentica zaražena koronavirusom
38,2020-03-09,cijela italija stavljena karantenu talijanski premijer giuseppe conte obratio javnosti objavio cijela italija koronavirusa postaje crvena zona zanranjena javna okupljanja zemlje dodao ovu mjeru odlučili značajnog rasta mrtvih zaraženih talijani smjeti kretati posao zdravstvenih razloga hitnim slučajevima rijeka
39,2020-03-09,potvrđen 13 slučaj koronavirusa oboljeli labina hrvatkoj potvrđen 13 slučaj zaraze novim koronavirusom riječ hrvatskom državljaninu italiji hospitaliziran pulskoj bolnici priopćio predvečer stožer civilne zaštite republike hrvatske klinike infektivne bolesti dr fran mihaljević zagrebu potvrđena oboljela novim koronavirusom hospitalizirana općoj bolnici pula republici hrvatskoj potvrđeno ukupno 13 oboljelih riječ hrvatskom državljaninu italiji njegovom radnom mjestu identificirano oboljelih navodi priopćenju doznaje oboljeli labina
40,2020-03-09,dramatično obraćanje talijanskog premijera stroge kazne bjegunce karantene kaos zatvorima talijanski premijer antonio conte dao intervju dnevni list reppublica posljednjih razmišljao čitao churchillu najmračniji sat izvući conte vlada pozvala europsku uniju usvoji paket suzbijanje utjecaja epidemije gospodarstvo bloku svima onima prekrše zabrane kretanja italiji imaju valjano opravdanje prijeti uhićenje tri mjeseca zatvora kaznom 206 eura čini kazne dodatno postrožene javlja corriere dela serra zatvorenici četiri talijanska zatvora pobunili novih pravila trebala spriječiti širenje koronavirusa zabrana posjeta posebno naljutilo zatvorenike četiri zatvora došlo nereda zatvoru modeni prenosi bbc poginuo jedan zatvorenik jasno točno dogodilo zatvorenika ozlijeđeno rijeka
41,2020-03-09,"mercedes vozio 179 km/h mopedistu izmjereno 2,25 promila području policijske uprave primorsko-goranske policija pojačano nadzirala promet cestama prevencije počinjenja prometnih prekršaja smanjenja mogućnosti nastanka prometnih nesreća posebice onih najtežim posljedicama sveukupno zabilježeno 246 prometnih prekršaja 64 prekršaja prekoračenja brzine 12 prekršaja vožnje utjecajem alkohola 31 prekršaj nekorištenja sigurnosnog pojasa 10 prekršaja korištenja mobitela vožnji pet prekršaja upravljanja vozilom stjecanja prava jedan prekršaj upravljanja vozilom važećoj zabrani tri prekršaja upravljanja tehnički neispravnim neregistriranim vozilom 120 različitih prometnih prekršaja najveća brzina izmjerena 8 ožujka 1245 sati vijadukta osojnik smjera rijeke smjeru zagreba osobnim vozilom marke mercedes daruvarskih registracijskih oznaka vozač upravljao brzinom 179 km/h ograničenju brzine 110 km/h ovom razdoblju alkotestirano 48 vozača 12 vozača nedozvoljenom koncentracijom alkohola šest dobi 25 30 godine života najveća koncentracija alkohola 2,25 g/kg izmjerena 32-godišnjem vozaču mopeda marke kymco zagrebačkih registracijskih oznaka zaustavljen ponoći 8 ožujka području mlake rijeci alkohola utvrđeno mopedom upravlja stjecanja prava upravljanje zaštitne kacige sobom imao prometnu dozvolu počinjenja prometnih prekršaja isključen prometa zadržan službenim prostorijama policije optužni prijedlog jučerašnjeg doveden daljnje postupanje nadležni prekršajni odjel općinskog suda inače ovom razdoblju dogodilo 18 prometnih nesreća lakše ozlijeđena policija pojačano nadzirati promet cestama narednog vikenda čega pozivamo vozače druge sudioniku prometu dosljedno poštivanje prometnih pravila propisa rijeka"
42,2020-03-09,talijani kinezi koreanci dolaze hrvatsku moraju karantenu strani državljani ulaze hrvatsku žarišta posebno kine italije koreje bit upoznati obaveznom mjerom smještaja karantenu 14 ministar unutarnjih poslova božinović upravo održanoj tiskovnoj konferenciji dodao hrvatskim državljanima dolaze žarišta pripisati samoizolacije 14 preporučujemo svim građanima razmotre odgodu putovanja inozemstvo države regije zahvaćene korona virusom tiče drugih skupina preporučuje odgoditi skupove 1000 održati dužni postaviti visoke higijenske standarde nužno osigurati punktove dezinfekcijskim sredstvima svima trebati dati upute izbjegavaju bliže socijalne kontakte ministar rijeka
43,2020-03-10,zaraženi labinjan testiranja koronavirus otišao kafić labinjan zaražen koronavirusom ljudima nedjelju javio bolnicu boravio jednom kafiću labinu javlja glas istre naime novinarsko pitanje zaražena boravila kafiću labinu dr jasna valić današnjoj pressici stožera civilne zaštite rekla kafiću 15-ak minuta prisutni javili bolnicu potvrđene neslužbene informacije navečer počele kolati društvenim mrežama komentarima jednog labinskog portala tim navodima zaraženi labinjan kolega skupa došli italije boravili subotu navečer labinskim kafićima koronavirus labin
44,2020-03-10,rijeka prva dobiva eksperimentalni lijek koronavirusa vodeća hrvatska infektologinja članica nacionalnog kriznog stožera doktorica alemka markotić dnevnik nove tv kazala prvi bolesnici hrvatskoj imali blagi oblik bolesti dobro markotić kaže zaraženih važno pratiti dva elementa prvi pozitivni napravimo bris prvi bolesnici hrvatskoj imali blagi oblik bolesti klinički jako dobro bris pozitivan zarazni svoju okolinu žele promatrati očekuju nikakve dodatne probleme izašao rad pokazalo kini 25 može pozitivan nalaz nosu onih preboljeli bolest kaže markotić tiče eksperimentalnog lijeka kaže doniran rijeku bolesnici dobiti sami pristanu markotić ističe hrvatska brzo reagirala kreiranja prvog testa koronavirus berlinu toga hrvatska prvima europi postavila test sposobna detektirati bolesne pohvalila organizaciju odjela infektologije dodala epidemiolozi mogli brzo organizirati kontaktirati kontakte način izolirati mjere sad pokazale jako dobrima kaže gošća dnevnika nove tv sloveniju kaže možda imali slučajeva kontakata prepoznati išli šira testiranja francuska njemačka imaju veći broj stanovnika veći broj pozitivnih idu veći broj testiranja odgovorno ponašamo pokušavamo svaku epidemiološku sumnju kliničke simptome loviti naravno može dogoditi promakne moram reći svake infektivne bolesti imate mali broj nemaju simptome koronavirus infektivni širu populaciju kaže markotić ističe hrvatskoj sad slučajeve prenošenja virusa zaraženi donijeli toplije vrijeme znači otvorenom boraviti zatvorenom jedan načina kapljične infekcije rješavaju virus ponašati teško predvidjeti nadamo ponašati ostali kapljični virusi objašnjava markotić kaže mjere zatvaranja škola razmotriti pojavi ozbiljniji slučaj infektologinja kaže osobno izbjegavala veće skupove upozorava svatko mora čuvati ponašati odgovorno moramo odgovorno ponašati sami odlučiti odgode skupove recimo imam zdravstveni skup znam organizirati odgodila kaže markotić dnevnik nove tv ističe zahvaćenim područjima trebali sami javiti rijeka
45,2020-03-10,koronavirusa obustavljena prodaja ulaznica polufinale kupa hnk rijeka obavještava navijače obzirom preporuku nacionalnog stožera civilne zaštite privremeno obustavlja prodaja ulaznica utakmicu polufinala nogometnog kupa hrvatske hnk rijeka nk osijek sukladno daljnjem razvoju situacije odluka odigravanju gledatelja odgodi navedene utakmice bit donijeta kraja tjedna suglasnost stožera civilne zaštite pgž-a hrvatskog nogometnog saveza svim detaljima vezano nastavak prodaje povrat novca kupljene ulaznice bit pravovremeno obavješteni rijeka
46,2020-03-11,živi zid deložacije krku upozorio karantenu određenu vlasniku četvrtak 12032020 zakazan treći pokušaj deložacije obitelji derenčinović otoku krku strane rba zadruga adresa zakazane deložacije jurandvor bb stanko derenčinović započinje 900 sati deložaciji prisutan europarlamentarni zastupnik ivan vilibor sinčić javljaju živog zida lucijan derenčinović zaposlen italiji skijalištu val gardena upravo putu svojoj kući ujutro 9 sati trebao deložiran zajedno svojim ocem lucijanu granici preporučena karantena 15 izvijestili živog zida upozorili opasnosti izloženi bravara policije sudskih službenika
47,2020-03-11,italiji 4 puta veći broj zaraženih stanovniku kine duplo veća smrtnost web stranici praćenje kretanja epidemije koronavirusa uvjerljivo najveći broj zaraženih milijun stanovnika trenutno ima italija 206 slijedi južna koreja 151 norveška 116 zaraženih milijun stanovnika kina nalazi devetom mjestu 56 slučajeva milijun hrvatskoj trenutno 4 slučaja milijun stanovnika tablici smrtnosti uvjerljivo vodi italija 827 smrti 12462 registrirana slučaja drugom mjestu iran ima 354 smrtna slučaja 9 tisuća zaraženih koronavirus rijeka
